id,url,organization_id,created,changed,published,capacity,capacity_is_custom,status,currency,listed,shareable,online_event,tx_time_limit,hide_start_date,hide_end_date,locale,is_locked,privacy_setting,is_series,is_series_parent,inventory_type,is_reserved_seating,show_pick_a_seat,show_seatmap_thumbnail,show_colors_in_seatmap_thumbnail,source,is_free,version,summary,logo_id,organizer_id,venue_id,category_id,subcategory_id,format_id,resource_uri,is_externally_ticketed,name.text,name.html,description.text,description.html,start.timezone,start.local,start.utc,end.timezone,end.local,end.utc,logo.crop_mask.top_left.x,logo.crop_mask.top_left.y,logo.crop_mask.width,logo.crop_mask.height,logo.original.url,logo.original.width,logo.original.height,logo.id,logo.url,logo.aspect_ratio,logo.edge_color,logo.edge_color_set,series_id,Category
81156743003,https://www.eventbrite.com/e/the-4-shifts-to-lifelong-health-endless-energy-and-living-with-zest-tickets-81156743003?aff=ebapi,304101319856,2019-11-10T05:59:40Z,2019-11-10T06:00:24Z,2019-11-10T06:00:24Z,,,live,USD,True,False,False,480,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,3.7.0,"4 Powerful Shifts to Lifelong Health, Endless Energy and Living with ZEST",78274523,27496861047,42323101,107,,9,https://www.eventbriteapi.com/v3/events/81156743003/,False,"The 4 Shifts to Lifelong Health, Endless Energy and Living with Zest","The 4 Shifts to Lifelong Health, Endless Energy and Living with Zest","4 Powerful Shifts to Lifelong Health, Endless Energy and Living with ZEST","4 Powerful Shifts to Lifelong Health, Endless Energy and Living with ZEST",America/Los_Angeles,2019-12-01T17:00:00,2019-12-02T01:00:00Z,America/Los_Angeles,2019-12-01T18:00:00,2019-12-02T02:00:00Z,0,0,960,480,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F78274523%2F304101319856%2F1%2Foriginal.20191025-213117?auto=compress&s=6fa2334189b706b011609f807c6f2334,960,540,78274523,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F78274523%2F304101319856%2F1%2Foriginal.20191025-213117?h=200&w=450&auto=compress&rect=0%2C0%2C960%2C480&s=7d76b8b608fe5159975dad700ec8961c,2,#ead8ca,True,,Wellness
70394157821,https://www.eventbrite.com/e/easy-access-to-business-lines-of-credit-portland-tickets-70394157821?aff=ebapi,308256707370,2019-08-24T19:57:54Z,2019-08-24T19:57:59Z,2019-08-24T19:57:58Z,,,live,USD,True,True,False,480,False,False,en_US,False,unlocked,True,False,limited,False,False,False,False,create_2.0,True,3.0.0,"Raising Capital for My Business
Fast Unsecured Lines of Credit
Understanding Business Credit Fundamentals of How to get your Business set up",69784957,21057337727,36884067,101,1001,9,https://www.eventbriteapi.com/v3/events/70394157821/,False,Easy Access to Business Lines of Credit - Portland,Easy Access to Business Lines of Credit - Portland,"Raising Capital for My Business
Fast Unsecured Lines of Credit
Understanding Business Credit Fundamentals of How to get your Business set up to obtain the best/most credit available.
AVOID Mistakes when building business credit for your company, by Learning How to establish Business CreditGetting your entity set-up and structured CorrectlyImproving your PERSONAL CREDIT
Learn Step-By-Step how to get your first $50,000 - $150,000 in Business Credit at 0% Interest, and much more...
Without positive cash flow, it is difficult to take care of the everyday functions of the business or have the ability to buy things such as equipment or materials. Let’s have a critical conversation about the importance of getting funding and discussing the key indicators of why working capital and equipment leasing are crucial in all areas of your business. You will learn about different types of funding that will be available, programs for all types of businesses and the required documents needed to apply for funding.","<H2>Raising Capital for My Business</H2>
<H2>Fast Unsecured Lines of Credit</H2>
<P><SPAN>Understanding Business Credit Fundamentals of </SPAN>How to get your Business set up to obtain the best/most credit available.</P>
<P><SPAN>AVOID Mistakes when building business credit for your company, by Learning </SPAN>How to establish Business Credit<BR>Getting your entity set-up and structured Correctly<BR>Improving your PERSONAL CREDIT<BR></P>
<P><EM><SPAN>Learn Step-By-Step how to get your first $50,000 - $150,000 in Business Credit at 0% Interest, and much more...</SPAN></EM></P>
<P><SPAN>Without positive cash flow, it is difficult to take care of the everyday functions of the business or have the ability to buy things such as equipment or materials. Let’s have a critical conversation about the importance of getting funding and discussing the key indicators of why working capital and equipment leasing are crucial in all areas of your business. You will learn about different types of funding that will be available, programs for all types of businesses and the required documents needed to apply for funding.</SPAN></P>",America/Los_Angeles,2019-12-03T19:00:00,2019-12-04T03:00:00Z,America/Los_Angeles,2019-12-03T20:00:00,2019-12-04T04:00:00Z,0,41,1280,640,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69784957%2F308256707370%2F1%2Foriginal.20190823-055845?auto=compress&s=83727d76e87a334f6eb5ef764891427b,1280,720,69784957,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69784957%2F308256707370%2F1%2Foriginal.20190823-055845?h=200&w=450&auto=compress&rect=0%2C41%2C1280%2C640&s=a110b113aa4c5a0755c82580a1b10222,2,#ccccd4,True,70394067551,Professional
70311727269,https://www.eventbrite.com/e/where-can-i-get-business-funding-portland-tickets-70311727269?aff=ebapi,308256707370,2019-08-23T17:55:27Z,2019-08-23T17:55:35Z,2019-08-23T17:55:33Z,,,live,USD,True,True,False,480,False,False,en_US,False,unlocked,True,False,limited,False,False,False,False,create_2.0,True,3.0.0,"Raising Capital for My Business
Understanding Business Credit Fundamentals of How to get your Business set up to obtain the best/most credit",69706485,21057337727,36841369,101,1001,9,https://www.eventbriteapi.com/v3/events/70311727269/,False,Where Can I Get Business Funding - Portland,Where Can I Get Business Funding - Portland,"Raising Capital for My Business
Understanding Business Credit Fundamentals of How to get your Business set up to obtain the best/most credit available.
AVOID Mistakes when building business credit for your company, by Learning How to establish Business CreditGetting your entity set-up and structured CorrectlyImproving your PERSONAL CREDIT
Learn Step-By-Step how to get your first $50,000 - $100,000 in Business Credit at 0% Interest, and much more...
Without positive cash flow, it is difficult to take care of the everyday functions of the business or have the ability to buy things such as equipment or materials. Let’s have a critical conversation about the importance of getting funding and discussing the key indicators of why working capital and equipment leasing are crucial in all areas of your business. You will learn about different types of funding that will be available, programs for all types of businesses and the required documents needed to apply for funding.","<H2>Raising Capital for My Business</H2>
<P><SPAN>Understanding Business Credit Fundamentals of </SPAN>How to get your Business set up to obtain the best/most credit available.</P>
<P><SPAN>AVOID Mistakes when building business credit for your company, by Learning </SPAN>How to establish Business Credit<BR>Getting your entity set-up and structured Correctly<BR>Improving your PERSONAL CREDIT<BR></P>
<P><EM><SPAN>Learn Step-By-Step how to get your first $50,000 - $100,000 in Business Credit at 0% Interest, and much more...</SPAN></EM></P>
<P><SPAN>Without positive cash flow, it is difficult to take care of the everyday functions of the business or have the ability to buy things such as equipment or materials. Let’s have a critical conversation about the importance of getting funding and discussing the key indicators of why working capital and equipment leasing are crucial in all areas of your business. You will learn about different types of funding that will be available, programs for all types of businesses and the required documents needed to apply for funding.</SPAN></P>",America/Los_Angeles,2019-12-03T19:00:00,2019-12-04T03:00:00Z,America/Los_Angeles,2019-12-03T20:00:00,2019-12-04T04:00:00Z,0,59,800,400,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69706485%2F308256707370%2F1%2Foriginal.20190823-055519?auto=compress&s=dec43284b24498de0b367cd02cbe9efb,800,531,69706485,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69706485%2F308256707370%2F1%2Foriginal.20190823-055519?h=200&w=450&auto=compress&rect=0%2C59%2C800%2C400&s=8e1f5dbd2fc0c50eabf7cc5af53885f2,2,#ffffff,True,70311189661,Professional
70309033211,https://www.eventbrite.com/e/where-can-i-get-business-funding-portland-tickets-70309033211?aff=ebapi,308256707370,2019-08-23T17:41:09Z,2019-08-23T17:41:17Z,2019-08-23T17:41:15Z,,,live,USD,True,True,False,480,False,False,en_US,False,unlocked,True,False,limited,False,False,False,False,create_2.0,True,3.0.0,"Raising Capital for My Business
Understanding Business Credit Fundamentals of How to get your Business set up to obtain the best/most credit",69704829,21051492092,36840373,101,1001,9,https://www.eventbriteapi.com/v3/events/70309033211/,False,Where Can I Get Business Funding - Portland,Where Can I Get Business Funding - Portland,"Raising Capital for My Business
Understanding Business Credit Fundamentals of How to get your Business set up to obtain the best/most credit available.
AVOID Mistakes when building business credit for your company, by Learning How to establish Business CreditGetting your entity set-up and structured CorrectlyImproving your PERSONAL CREDIT
Learn Step-By-Step how to get your first $50,000 - $100,000 in Business Credit at 0% Interest, and much more...
Without positive cash flow, it is difficult to take care of the everyday functions of the business or have the ability to buy things such as equipment or materials. Let’s have a critical conversation about the importance of getting funding and discussing the key indicators of why working capital and equipment leasing are crucial in all areas of your business. You will learn about different types of funding that will be available, programs for all types of businesses and the required documents needed to apply for funding.","<H2>Raising Capital for My Business</H2>
<P><SPAN>Understanding Business Credit Fundamentals of </SPAN>How to get your Business set up to obtain the best/most credit available.</P>
<P><SPAN>AVOID Mistakes when building business credit for your company, by Learning </SPAN>How to establish Business Credit<BR>Getting your entity set-up and structured Correctly<BR>Improving your PERSONAL CREDIT<BR></P>
<P><EM><SPAN>Learn Step-By-Step how to get your first $50,000 - $100,000 in Business Credit at 0% Interest, and much more...</SPAN></EM></P>
<P><SPAN>Without positive cash flow, it is difficult to take care of the everyday functions of the business or have the ability to buy things such as equipment or materials. Let’s have a critical conversation about the importance of getting funding and discussing the key indicators of why working capital and equipment leasing are crucial in all areas of your business. You will learn about different types of funding that will be available, programs for all types of businesses and the required documents needed to apply for funding.</SPAN></P>",America/Los_Angeles,2019-12-02T19:00:00,2019-12-03T03:00:00Z,America/Los_Angeles,2019-12-02T20:00:00,2019-12-03T04:00:00Z,0,59,800,400,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69704829%2F308256707370%2F1%2Foriginal.20190823-055519?auto=compress&s=3875116811590aa2bde5e1d649c07626,800,531,69704829,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69704829%2F308256707370%2F1%2Foriginal.20190823-055519?h=200&w=450&auto=compress&rect=0%2C59%2C800%2C400&s=cc29a89804b0a17cc2b61c8e42fa24b4,2,#ffffff,True,70308826593,Professional
81376997791,https://www.eventbrite.com/e/a-guide-to-korean-bbq-team-building-by-cozymealtm-tickets-81376997791?aff=ebapi,241283988187,2019-11-11T20:00:31Z,2019-11-11T20:00:35Z,2019-11-11T20:00:35Z,,,live,USD,True,True,False,480,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,api,False,3.0.0,Book a unique team building event centered around sharing an incredible meal together! Join Cozymeal’s team building activity “A Guide to Ko,75347481,16529361220,39779817,110,10003,9,https://www.eventbriteapi.com/v3/events/81376997791/,False,A Guide to Korean BBQ - Team Building by Cozymeal™,A Guide to Korean BBQ - Team Building by Cozymeal™,"Book a unique team building event centered around sharing an incredible meal together! Join Cozymeal’s team building activity “A Guide to Korean BBQ” with Chef Jacob and connect with your team during a 2.5-hour culinary experience  and enjoy a 4-course meal together.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.","Book a unique team building event centered around sharing an incredible meal together! Join Cozymeal’s team building activity “A Guide to Korean BBQ” with Chef Jacob and connect with your team during a 2.5-hour culinary experience  and enjoy a 4-course meal together.<BR><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/w_530,c_fit,l_text:Arial_18_bold_center:Cucumber%20Kimchi,g_north,y_40/w_530,c_fit,l_text:Arial_14_center:With%20green%20onion%20chiles%20and%20salt,g_north,y_80/w_530,c_fit,l_text:Arial_18_bold_center:Asian%20Salad,g_north,y_120/w_530,c_fit,l_text:Arial_14_center:With%20sesame%20vinaigrette,g_north,y_160/w_530,c_fit,l_text:Arial_18_bold_center:Kalbi%20Short%20Ribs,g_north,y_200/w_530,c_fit,l_text:Arial_14_center:With%20rice%20and%20green%20onion,g_north,y_240/w_530,c_fit,l_text:Arial_18_bold_center:Grilled%20Vegetables,g_north,y_280/w_530,c_fit,l_text:Arial_18_bold_center:Asian%20Fruit%20Salad,g_north,y_320/w_530,c_fit,l_text:Arial_14_center:With%20melon,g_north,y_360/w_530,h_400,c_crop,y_0/v1567590432/menu_bg_rkz3ih.jpg""><BR><BR>Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.<BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb3_gwvog8.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb2_ybphja.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb1_r5brxh.jpg"">",America/Los_Angeles,2019-12-05T18:00:00,2019-12-06T02:00:00Z,America/Los_Angeles,2019-12-05T20:30:00,2019-12-06T04:30:00Z,0,0,2160,1080,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75347481%2F241283988187%2F1%2Foriginal.20191003-115333?auto=compress&s=2194a52d3f043a629dd373dd2900a518,2160,1080,75347481,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75347481%2F241283988187%2F1%2Foriginal.20191003-115333?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=06226b923f489208a6a7f0909080492b,2,#8d9494,True,,Professional
81376327787,https://www.eventbrite.com/e/classic-indian-butter-chicken-cooking-class-by-cozymealtm-tickets-81376327787?aff=ebapi,241283988187,2019-11-11T19:56:44Z,2019-11-11T19:56:47Z,2019-11-11T19:56:47Z,,,live,USD,True,True,False,480,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,api,False,3.0.0,Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “Classic Indian Butter Chi,75321999,16529361220,39764661,110,10003,9,https://www.eventbriteapi.com/v3/events/81376327787/,False,Classic Indian Butter Chicken - Cooking Class by Cozymeal™,Classic Indian Butter Chicken - Cooking Class by Cozymeal™,"Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “Classic Indian Butter Chicken” with Chef Jacob for an intimate 3-hour culinary experience and 3-course meal.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.","Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “Classic Indian Butter Chicken” with Chef Jacob for an intimate 3-hour culinary experience and 3-course meal.<BR><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/w_530,c_fit,l_text:Arial_18_bold_center:Samosas,g_north,y_40/w_530,c_fit,l_text:Arial_14_center:With%20traditional%20savory%20potato%20filling,g_north,y_80/w_530,c_fit,l_text:Arial_18_bold_center:Butter%20Chicken,g_north,y_120/w_530,c_fit,l_text:Arial_14_center:With%20tomatoes%20onion%20and%20garlic,g_north,y_160/w_530,c_fit,l_text:Arial_18_bold_center:Naan%20Bread,g_north,y_200/w_530,c_fit,l_text:Arial_14_center:With%20flour%20and%20yogurt,g_north,y_240/w_530,c_fit,l_text:Arial_18_bold_center:Indian%20Rice%20Pudding,g_north,y_280/w_530,c_fit,l_text:Arial_14_center:With%20cream%20and%20cinnamon,g_north,y_320/w_530,h_360,c_crop,y_0/v1567590432/menu_bg_rkz3ih.jpg""><BR><BR>Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.<BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb3_gwvog8.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb2_ybphja.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb1_r5brxh.jpg"">",America/Los_Angeles,2019-12-05T18:00:00,2019-12-06T02:00:00Z,America/Los_Angeles,2019-12-05T21:00:00,2019-12-06T05:00:00Z,0,0,2160,1080,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75321999%2F241283988187%2F1%2Foriginal.20191003-060009?auto=compress&s=11fbaabfb6e4c4ade9f1b5d4e6d5de59,2160,1080,75321999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75321999%2F241283988187%2F1%2Foriginal.20191003-060009?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=af9c01ba4374107e593324ea7b513b8a,2,#795634,True,,Cooking
81376402009,https://www.eventbrite.com/e/a-traditional-valencian-feast-cooking-class-by-cozymealtm-tickets-81376402009?aff=ebapi,241283988187,2019-11-11T19:57:21Z,2019-11-11T19:57:25Z,2019-11-11T19:57:25Z,,,live,USD,True,True,False,480,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,api,False,3.0.0,Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “A Traditional Valencian F,75322141,16529361220,39764743,110,10003,9,https://www.eventbriteapi.com/v3/events/81376402009/,False,A Traditional Valencian Feast - Cooking Class by Cozymeal™,A Traditional Valencian Feast - Cooking Class by Cozymeal™,"Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “A Traditional Valencian Feast” with Chef Jacob for an intimate 3-hour culinary experience and 3-course meal.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.","Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “A Traditional Valencian Feast” with Chef Jacob for an intimate 3-hour culinary experience and 3-course meal.<BR><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/w_530,c_fit,l_text:Arial_18_bold_center:Gazpacho,g_north,y_40/w_530,c_fit,l_text:Arial_14_center:With%20tomatoes%20bell%20pepper%20and%20cucumber,g_north,y_80/w_530,c_fit,l_text:Arial_18_bold_center:Paella,g_north,y_120/w_530,c_fit,l_text:Arial_14_center:With%20chicken%20seafood%20and%20saffron,g_north,y_160/w_530,c_fit,l_text:Arial_18_bold_center:Chocolate%20Gelato,g_north,y_200/w_530,c_fit,l_text:Arial_14_center:With%20cream%20and%20eggs,g_north,y_240/w_530,h_280,c_crop,y_0/v1567590432/menu_bg_rkz3ih.jpg""><BR><BR>Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.<BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb3_gwvog8.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb2_ybphja.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb1_r5brxh.jpg"">",America/Los_Angeles,2019-12-05T18:00:00,2019-12-06T02:00:00Z,America/Los_Angeles,2019-12-05T21:00:00,2019-12-06T05:00:00Z,0,0,2160,1080,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75322141%2F241283988187%2F1%2Foriginal.20191003-060207?auto=compress&s=2c539e83096067efc17ed9ca733385b5,2160,1080,75322141,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75322141%2F241283988187%2F1%2Foriginal.20191003-060207?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=0dabe4188de4aed2c6e1873245773a98,2,#866539,True,,Cooking
81376510333,https://www.eventbrite.com/e/spicy-pork-belly-ramen-cooking-class-by-cozymealtm-tickets-81376510333?aff=ebapi,241283988187,2019-11-11T19:57:59Z,2019-11-11T19:58:03Z,2019-11-11T19:58:03Z,,,live,USD,True,True,False,480,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,api,False,3.0.0,Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “Spicy Pork Belly Ramen” w,75322293,16529361220,39764787,110,10003,9,https://www.eventbriteapi.com/v3/events/81376510333/,False,Spicy Pork Belly Ramen - Cooking Class by Cozymeal™,Spicy Pork Belly Ramen - Cooking Class by Cozymeal™,"Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “Spicy Pork Belly Ramen” with Chef Jacob for an intimate 3-hour culinary experience and 3-course meal.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.","Phenomenal food and incredible company await you at the chef's table! Join Cozymeal’s upcoming cooking class Join “Spicy Pork Belly Ramen” with Chef Jacob for an intimate 3-hour culinary experience and 3-course meal.<BR><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/w_530,c_fit,l_text:Arial_18_bold_center:Gyoza,g_north,y_40/w_530,c_fit,l_text:Arial_14_center:With%20pork,g_north,y_80/w_530,c_fit,l_text:Arial_18_bold_center:Roasted%20Pork%20Belly%20Ramen,g_north,y_120/w_530,c_fit,l_text:Arial_14_center:With%20homemade%20noodles%20Asian%20spices%20and%20miso,g_north,y_160/w_530,c_fit,l_text:Arial_18_bold_center:Coconut%20Mochi,g_north,y_200/w_530,c_fit,l_text:Arial_14_center:With%20mochiko%20and%20coconut%20milk,g_north,y_240/w_530,h_280,c_crop,y_0/v1567590432/menu_bg_rkz3ih.jpg""><BR><BR>Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.<BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb3_gwvog8.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb2_ybphja.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb1_r5brxh.jpg"">",America/Los_Angeles,2019-12-05T18:00:00,2019-12-06T02:00:00Z,America/Los_Angeles,2019-12-05T21:00:00,2019-12-06T05:00:00Z,0,0,2160,1080,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75322293%2F241283988187%2F1%2Foriginal.20191003-060405?auto=compress&s=e657137446b27b8a8c56c32650b10fb6,2160,1080,75322293,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75322293%2F241283988187%2F1%2Foriginal.20191003-060405?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=bcbca3387d19850797fc32b9561d5fa1,2,#a56e3c,True,,Cooking
81376879437,https://www.eventbrite.com/e/authentic-mexican-fare-team-building-by-cozymealtm-tickets-81376879437?aff=ebapi,241283988187,2019-11-11T19:59:52Z,2019-11-11T19:59:56Z,2019-11-11T19:59:56Z,,,live,USD,True,True,False,480,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,api,False,3.0.0,Book a unique team building event centered around sharing an incredible meal together! Join Cozymeal’s team building activity “Authentic Mex,75345241,16529361220,39778553,110,10003,9,https://www.eventbriteapi.com/v3/events/81376879437/,False,Authentic Mexican Fare - Team Building by Cozymeal™,Authentic Mexican Fare - Team Building by Cozymeal™,"Book a unique team building event centered around sharing an incredible meal together! Join Cozymeal’s team building activity “Authentic Mexican Fare” with Chef Jacob and connect with your team during a 2.5-hour culinary experience  and enjoy a 3-course meal together.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.","Book a unique team building event centered around sharing an incredible meal together! Join Cozymeal’s team building activity “Authentic Mexican Fare” with Chef Jacob and connect with your team during a 2.5-hour culinary experience  and enjoy a 3-course meal together.<BR><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/w_530,c_fit,l_text:Arial_18_bold_center:Shrimp%20Ceviche,g_north,y_40/w_530,c_fit,l_text:Arial_14_center:With%20avocado%20cilantro%20and%20tomatoes,g_north,y_80/w_530,c_fit,l_text:Arial_18_bold_center:Homemade%20Tortillas,g_north,y_120/w_530,c_fit,l_text:Arial_14_center:With%20corn%20flour,g_north,y_160/w_530,c_fit,l_text:Arial_18_bold_center:Pollo%20Rojo,g_north,y_200/w_530,c_fit,l_text:Arial_14_center:With%20chicken%20tomatoes%20jalape%C3%B1os%20and%20spices,g_north,y_240/w_530,c_fit,l_text:Arial_18_bold_center:Tres%20Leches%20Cake,g_north,y_280/w_530,h_320,c_crop,y_0/v1567590432/menu_bg_rkz3ih.jpg""><BR><BR>Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.<BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb3_gwvog8.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb2_ybphja.jpg""><BR><BR><IMG SRC=""https://res.cloudinary.com/hz3gmuqw6/image/upload/c_scale,w_530/v1569405104/cozymeal_eb1_r5brxh.jpg"">",America/Los_Angeles,2019-12-05T18:00:00,2019-12-06T02:00:00Z,America/Los_Angeles,2019-12-05T20:30:00,2019-12-06T04:30:00Z,0,0,2160,1080,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75345241%2F241283988187%2F1%2Foriginal.20191003-112704?auto=compress&s=3f25f137d4643c4e7f64b14a08ccbaf1,2160,1080,75345241,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75345241%2F241283988187%2F1%2Foriginal.20191003-112704?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=e1081a943f23785832639e339ee1c399,2,#d7d6d5,True,,Professional
